beatmapset_id,difficulty_rating,id,mode,status,total_length,user_id,version,accuracy,ar,bpm,convert,count_circles,count_sliders,count_spinners,cs,deleted_at,drain,hit_length,is_scoreable,last_updated,mode_int,passcount,playcount,ranked,url
1662735,2.88,3394320,mania,ranked,316,6089608,"[4K] Goodbye,",7.2,5,92,False,1914,316,0,4,,7.5,316,True,2022-03-02T11:21:44+00:00,3,5034,16579,1,https://osu.ppy.sh/beatmaps/3394320
1638279,4.56,3343914,osu,ranked,116,9205650,Immersion,8.6,9.2,133,False,128,185,3,4.2,,5,105,True,2022-03-03T03:02:13+00:00,0,1907,8713,1,https://osu.ppy.sh/beatmaps/3343914
1638279,2.01,3351373,osu,ranked,116,9205650,Normal,4.2,4.5,133,False,31,102,3,3.4,,3.2,99,True,2022-03-03T03:02:13+00:00,0,2317,6301,1,https://osu.ppy.sh/beatmaps/3351373
1638279,3.1,3357283,osu,ranked,116,9205650,Hard,6.4,7.5,133,False,95,109,3,3.8,,4,99,True,2022-03-03T03:02:14+00:00,0,3061,9505,1,https://osu.ppy.sh/beatmaps/3357283
1638279,3.95,3358980,osu,ranked,116,8937198,araran's Insane,8,9,133,False,143,169,2,4,,5,105,True,2022-03-03T03:02:14+00:00,0,2135,7813,1,https://osu.ppy.sh/beatmaps/3358980
1694925,4.86,3463272,osu,ranked,81,9022451,Insane,7,8,178,False,193,82,0,4,,5,75,True,2022-03-02T19:52:46+00:00,0,1829,13303,1,https://osu.ppy.sh/beatmaps/3463272
1694925,3.44,3465231,osu,ranked,81,9022451,Hard,6,7,178,False,144,94,0,4,,4,75,True,2022-03-02T19:52:47+00:00,0,2226,9100,1,https://osu.ppy.sh/beatmaps/3465231
1694925,2.38,3466376,osu,ranked,81,16169187,Collab Normal,5,6,178,False,112,77,1,4,,3,75,True,2022-03-02T19:52:47+00:00,0,2320,5500,1,https://osu.ppy.sh/beatmaps/3466376
1708683,2.86,3491493,osu,ranked,88,2043401,Collab Hard,5,6.5,186,False,60,106,1,4,,4,80,True,2022-03-02T07:21:50+00:00,0,2302,7948,1,https://osu.ppy.sh/beatmaps/3491493
1708683,1.8,3491494,osu,ranked,88,1634445,Normal,3,4.5,186,False,34,80,1,3,,3,80,True,2022-03-02T07:21:51+00:00,0,1799,4051,1,https://osu.ppy.sh/beatmaps/3491494
1708683,4.23,3491495,osu,ranked,88,1634445,Running through the wheat fields,7,8,186,False,96,116,1,4,,5,80,True,2022-03-02T07:21:51+00:00,0,940,8128,1,https://osu.ppy.sh/beatmaps/3491495
1706252,1.35,3486388,mania,ranked,75,4238941,[4K] Easy,7,5,128.67,False,229,5,0,4,,7,74,True,2022-03-01T23:19:20+00:00,3,1331,2926,1,https://osu.ppy.sh/beatmaps/3486388
1706252,1.7,3486389,mania,ranked,75,4238941,[4K] Normal,7.5,5,128.67,False,344,7,0,4,,7.5,74,True,2022-03-01T23:19:21+00:00,3,1351,2548,1,https://osu.ppy.sh/beatmaps/3486389
1706252,2.47,3486390,mania,ranked,75,4238941,[4K] Vierzeberg,8,5,128.67,False,512,14,0,4,,8,74,True,2022-03-01T23:19:21+00:00,3,3296,7039,1,https://osu.ppy.sh/beatmaps/3486390
1623366,4.07,3314543,mania,ranked,314,4093970,[6K] At Time's Edge,8,5,191,False,2275,697,0,6,,9,307,True,2022-03-02T03:33:30+00:00,3,692,5248,1,https://osu.ppy.sh/beatmaps/3314543
1669395,6.56,3409202,osu,ranked,164,7873446,"STANDING HERE, I REALIZE",9.2,9.4,205,False,480,253,0,4.2,,5,138,True,2022-03-01T21:10:57+00:00,0,7300,75727,1,https://osu.ppy.sh/beatmaps/3409202
1669395,3.9,3409203,osu,ranked,164,7873446,HARD,6.5,8.2,205,False,218,204,0,3,,4,139,True,2022-03-01T21:10:57+00:00,0,12810,59113,1,https://osu.ppy.sh/beatmaps/3409203
1669395,2.67,3409204,osu,ranked,164,7873446,NORMAL,5,6.5,205,False,104,197,0,3.2,,3,139,True,2022-03-01T21:10:58+00:00,0,21336,66511,1,https://osu.ppy.sh/beatmaps/3409204
1669395,5.28,3414487,osu,ranked,164,12704035,FSJALLINK'S INSANE,7,9,205,False,295,290,0,4,,5,138,True,2022-03-01T21:10:58+00:00,0,9075,60157,1,https://osu.ppy.sh/beatmaps/3414487
1669395,5.73,3427703,osu,ranked,164,4673089,FIXXIS' EXPERT,8.5,9.2,205,False,256,340,0,4,,5,138,True,2022-03-01T21:10:59+00:00,0,8538,49744,1,https://osu.ppy.sh/beatmaps/3427703
1669395,5.66,3427711,osu,ranked,164,682935,NYQUILL'S EXTRA,8,9,205,False,298,310,0,4,,5,138,True,2022-03-01T21:10:59+00:00,0,2757,23959,1,https://osu.ppy.sh/beatmaps/3427711
1669395,4.66,3474257,osu,ranked,164,7873446,INSANE,7,8.8,205,False,270,303,0,3.8,,4.5,138,True,2022-03-01T21:11:00+00:00,0,14034,65377,1,https://osu.ppy.sh/beatmaps/3474257
1670280,4.19,3411424,osu,ranked,89,14094058,Marin,7.7,8.5,140,False,136,167,0,4,,5,88,True,2022-03-02T04:40:04+00:00,0,7795,57952,1,https://osu.ppy.sh/beatmaps/3411424
1670280,2.99,3411479,osu,ranked,90,7326908,Amateurre's Hard,6,7.5,140,False,126,116,1,4,,4,89,True,2022-03-02T04:40:05+00:00,0,16822,43552,1,https://osu.ppy.sh/beatmaps/3411479
1670280,3.61,3411876,osu,ranked,90,6626249,LeCandy's Insane,7,8.4,140,False,137,116,1,4.2,,5,89,True,2022-03-02T04:40:05+00:00,0,11500,36118,1,https://osu.ppy.sh/beatmaps/3411876
1670280,1.93,3413225,osu,ranked,89,11498482,Koyoriesu's Normal,4,5,140,False,79,97,0,3,,3,87,True,2022-03-02T04:40:06+00:00,0,10721,26740,1,https://osu.ppy.sh/beatmaps/3413225
1704549,2.3,3482886,osu,ranked,38,3181083,Easy,2,4,100,False,62,17,0,2.5,,2,36,True,2022-03-01T20:27:11+00:00,0,1474,4024,1,https://osu.ppy.sh/beatmaps/3482886
1704549,3.06,3482887,osu,ranked,38,3181083,Hard,6,7,100,False,121,19,0,3.5,,4,36,True,2022-03-01T20:27:11+00:00,0,1493,4690,1,https://osu.ppy.sh/beatmaps/3482887
1704549,2.58,3482888,osu,ranked,38,3181083,Normal,4,6,100,False,62,37,0,3,,3,36,True,2022-03-01T20:27:12+00:00,0,1285,2800,1,https://osu.ppy.sh/beatmaps/3482888
1704549,4.22,3482972,osu,ranked,38,3181083,Insane,8,8,100,False,123,37,0,4,,5,37,True,2022-03-01T20:27:12+00:00,0,997,4807,1,https://osu.ppy.sh/beatmaps/3482972
1705333,4.82,3484693,osu,ranked,289,10634465,A Nostalgic Song,8,8.3,94,False,375,423,0,5,,5,289,True,2022-03-01T12:04:42+00:00,0,334,2386,1,https://osu.ppy.sh/beatmaps/3484693
1698859,5.27,3471316,osu,ranked,88,15553329,<3,8.5,9.1,167,False,273,85,0,4,,5,87,True,2022-02-28T14:30:57+00:00,0,9828,42364,1,https://osu.ppy.sh/beatmaps/3471316
1698859,4.35,3473036,osu,ranked,88,19304434,Rad's Insane,7.9,8.7,167,False,165,121,0,3.6,,5.2,87,True,2022-02-28T14:30:58+00:00,0,14104,42292,1,https://osu.ppy.sh/beatmaps/3473036
1698859,3.59,3474707,osu,ranked,88,15553329,Hard,6.5,7.5,167,False,142,108,0,3.6,,4,74,True,2022-02-28T14:30:59+00:00,0,4910,20359,1,https://osu.ppy.sh/beatmaps/3474707
1698859,2.14,3474708,osu,ranked,88,15553329,Normal,4,5,167,False,44,94,0,3.2,,3,74,True,2022-02-28T14:30:59+00:00,0,5612,11125,1,https://osu.ppy.sh/beatmaps/3474708
1383608,7.19,2858218,osu,ranked,225,8406396,Flash of Eternity,9.5,9.7,230,False,685,461,0,4.2,,6,221,True,2022-02-28T19:55:08+00:00,0,515,10234,1,https://osu.ppy.sh/beatmaps/2858218
1383608,3.7,2887763,osu,ranked,225,2850983,Collab Hard,6,7.5,230,False,238,509,0,4,,4.5,221,True,2022-02-28T19:55:08+00:00,0,1156,12754,1,https://osu.ppy.sh/beatmaps/2887763
1383608,4.74,3072579,osu,ranked,225,8939857,ponbot's Insane,8,9.3,230,False,266,520,0,3.9,,5,220,True,2022-02-28T19:55:09+00:00,0,4770,25867,1,https://osu.ppy.sh/beatmaps/3072579
1383608,6.56,3145851,osu,ranked,225,8406396,Collab Extreme,8.6,9.5,230,False,543,433,0,4.3,,6,224,True,2022-02-28T19:55:09+00:00,0,1343,13978,1,https://osu.ppy.sh/beatmaps/3145851
1383608,2.77,3214052,osu,ranked,225,8819496,Mindmaster's Advanced,4,6.5,230,False,173,149,4,4,,4,214,True,2022-02-28T19:55:10+00:00,0,2202,8254,1,https://osu.ppy.sh/beatmaps/3214052
1383608,5.91,3297333,osu,ranked,225,8501291,Collab Expert,8.4,9.2,230,False,541,476,0,4,,5.5,221,True,2022-02-28T19:55:10+00:00,0,624,13762,1,https://osu.ppy.sh/beatmaps/3297333
1614617,2.9,3296414,taiko,ranked,272,8458835,Under the Green Tree,4,5,139,False,769,0,3,5,,6,269,True,2022-03-06T21:57:31+00:00,1,124,626,1,https://osu.ppy.sh/beatmaps/3296414
1378148,1.29,2848071,mania,ranked,141,14635553,[4K] Easy,7,9.2,194,False,427,77,0,4,,7,140,True,2022-03-01T15:46:11+00:00,3,1780,4573,1,https://osu.ppy.sh/beatmaps/2848071
1378148,1.83,2974808,mania,ranked,141,14635553,[4K] Normal,7.5,9.2,194,False,707,46,0,4,,7.5,140,True,2022-03-01T15:46:12+00:00,3,2853,6445,1,https://osu.ppy.sh/beatmaps/2974808
1378148,3.96,3046037,mania,ranked,141,15205070,[4K] Lita's Nostalgia,8.5,9.2,194,False,1713,112,0,4,,8.5,140,True,2022-03-01T15:46:12+00:00,3,4149,14554,1,https://osu.ppy.sh/beatmaps/3046037
1378148,2.73,3148631,mania,ranked,141,14635553,[4K] Hard,8,9.2,194,False,1225,63,0,4,,8,140,True,2022-03-01T15:46:13+00:00,3,4611,12106,1,https://osu.ppy.sh/beatmaps/3148631
283595,6.58,641169,osu,loved,129,3789302,HARD RENAISSAYAKA,8.8,9.6,180,False,591,205,2,4.5,,7.1,120,True,2022-03-08T12:44:03+00:00,0,2155,23896,4,https://osu.ppy.sh/beatmaps/641169
283595,5.69,642163,osu,loved,129,1367570,wkyik's Extreme,8.2,9.1,180,False,436,238,1,4,,7,118,True,2022-03-08T12:44:03+00:00,0,2240,20467,4,https://osu.ppy.sh/beatmaps/642163
283595,4.76,653813,taiko,graveyard,129,876419,Nardo's Oni,5.5,7,180,False,777,0,1,5,,5.5,126,False,2022-03-08T12:44:04+00:00,1,85,270,-2,https://osu.ppy.sh/beatmaps/653813
283595,3.6,653836,taiko,graveyard,129,876419,Nardo's Muzukashii,4.5,5,180,False,555,0,1,5,,6,126,False,2022-03-08T12:44:04+00:00,1,92,460,-2,https://osu.ppy.sh/beatmaps/653836
283595,7.46,659221,fruits,loved,129,531253,Crystal's Sayather,9.6,9.6,180,False,211,395,2,4.2,,6,129,True,2022-03-08T12:44:05+00:00,2,49,611,4,https://osu.ppy.sh/beatmaps/659221
283595,3.27,691944,osu,loved,129,1596078,Karia's Advanced,6,7,180,False,97,251,1,4,,6,118,True,2022-03-08T12:44:05+00:00,0,1546,12115,4,https://osu.ppy.sh/beatmaps/691944
283595,4.97,703725,osu,loved,129,3193504,Kibbleru's Another,8,9,180,False,257,263,2,4,,7,129,True,2022-03-08T12:44:06+00:00,0,3995,21925,4,https://osu.ppy.sh/beatmaps/703725
283595,2.33,703969,osu,loved,129,3620525,pk's Standard,3.5,4.5,180,False,111,122,1,3.5,,4,118,True,2022-03-08T12:44:06+00:00,0,1989,6247,4,https://osu.ppy.sh/beatmaps/703969
283595,1.91,711189,osu,loved,129,1974436,Habi's Basic,2,3,180,False,66,113,2,3,,2,126,True,2022-03-08T12:44:07+00:00,0,2972,8029,4,https://osu.ppy.sh/beatmaps/711189
283595,1.98,711880,mania,graveyard,129,1895984,[7K] 17VA's Normal,6,9.8,180,False,690,61,0,7,,7.5,126,False,2022-03-08T12:44:07+00:00,3,294,1234,-2,https://osu.ppy.sh/beatmaps/711880
283595,7.3,711881,mania,graveyard,133,1895984,[7K] 17VA's Yumether,7,9.8,180,False,2228,369,0,7,,8.7,130,False,2022-03-08T12:44:08+00:00,3,40,228,-2,https://osu.ppy.sh/beatmaps/711881
283595,6.02,1780840,osu,loved,129,3789302,Expert,8.5,9.3,180,False,612,173,2,4,,6.8,120,True,2022-03-08T12:44:08+00:00,0,2856,17533,4,https://osu.ppy.sh/beatmaps/1780840
283595,3.72,1781604,osu,loved,116,1399551,Ufw's Hyper,7,8,180,False,104,182,0,4,,6.5,100,True,2022-03-08T12:44:09+00:00,0,2345,12583,4,https://osu.ppy.sh/beatmaps/1781604
283595,5.89,1784733,mania,graveyard,129,7898495,[7K] Wonki's Black Another,8.7,9.8,180,False,1909,79,0,7,,8.7,126,False,2022-03-08T12:44:09+00:00,3,112,254,-2,https://osu.ppy.sh/beatmaps/1784733
283595,3.3,1784734,fruits,loved,129,6689101,Xetopia's Platter,8,8,180,False,237,221,3,3.5,,5,120,True,2022-03-08T12:44:09+00:00,2,240,1360,4,https://osu.ppy.sh/beatmaps/1784734
283595,3.29,1825495,mania,graveyard,129,4918394,[7K] Red Velvet's Hyper,7.4,9.8,180,False,1062,134,0,7,,8,126,False,2022-03-08T12:44:10+00:00,3,269,802,-2,https://osu.ppy.sh/beatmaps/1825495
283595,4.6,1825794,mania,graveyard,129,6974536,[7K] Rabbit Lude's Another,7,9.8,180,False,1593,199,0,7,,8.7,126,False,2022-03-08T12:44:11+00:00,3,232,602,-2,https://osu.ppy.sh/beatmaps/1825794
283595,6.36,2053124,fruits,loved,129,531253,Crystal's Overdose,9.5,9.5,180,False,390,339,2,4,,6,129,True,2022-03-08T12:44:11+00:00,2,61,793,4,https://osu.ppy.sh/beatmaps/2053124
1107074,8.62,2313811,fruits,loved,338,531253,HUMAN EXTINCTION,9.9,9.9,260,False,693,1038,5,4,,4,337,True,2022-03-08T12:50:54+00:00,2,104,1126,4,https://osu.ppy.sh/beatmaps/2313811
296304,6.14,665336,mania,loved,285,2583455,[4K] Extreme,5,5,230,False,4423,112,0,4,,5,284,True,2022-03-08T12:51:36+00:00,3,4259,14536,4,https://osu.ppy.sh/beatmaps/665336
1704980,1.91,3483976,osu,ranked,86,3558897,Easy,4,4.5,78,False,51,72,0,3,,3,86,True,2022-03-01T09:13:28+00:00,0,3617,8002,1,https://osu.ppy.sh/beatmaps/3483976
1704980,3.4,3483977,osu,ranked,86,3558897,Hard,6.5,7,78,False,115,112,0,4,,5,86,True,2022-03-01T09:13:28+00:00,0,3668,17272,1,https://osu.ppy.sh/beatmaps/3483977
1704980,4,3483978,osu,ranked,86,3558897,Insane,7.5,8.5,78,False,121,129,0,4.5,,6,86,True,2022-03-01T09:13:29+00:00,0,3200,24130,1,https://osu.ppy.sh/beatmaps/3483978
1704980,2.32,3483979,osu,ranked,86,3558897,Normal,5,5.5,78,False,87,99,0,3.5,,4,86,True,2022-03-01T09:13:29+00:00,0,3362,11530,1,https://osu.ppy.sh/beatmaps/3483979
1313438,6.44,2722144,mania,ranked,398,4556538,[7K] [||||||||||||||||||||||||||||||||||||||||||],7.8,5,205,False,5036,959,0,7,,8.2,397,True,2022-03-04T00:19:32+00:00,3,547,1630,1,https://osu.ppy.sh/beatmaps/2722144
1653563,4.57,3375272,osu,ranked,109,9401932,Stomped!,8,8,140,False,202,98,5,4,,8,100,True,2022-02-28T15:59:55+00:00,0,1210,12241,1,https://osu.ppy.sh/beatmaps/3375272
1653563,1.76,3376211,osu,ranked,105,9401932,Easy,2,4,140,False,38,40,3,3,,2,87,True,2022-02-28T15:59:55+00:00,0,1445,3358,1,https://osu.ppy.sh/beatmaps/3376211
1653563,2.24,3376788,osu,ranked,109,9401932,Normal,4,5,140,False,101,47,3,3,,4,98,True,2022-02-28T15:59:56+00:00,0,1776,4024,1,https://osu.ppy.sh/beatmaps/3376788
1653563,3.32,3381344,osu,ranked,109,9562117,Aranel's Hard,6,7,140,False,126,92,4,4.5,,5,100,True,2022-02-28T15:59:56+00:00,0,1324,5896,1,https://osu.ppy.sh/beatmaps/3381344
1709199,3.41,3492594,fruits,ranked,89,14057792,Childhood Friends,8.6,8.6,132,False,119,124,0,4,,5,88,True,2022-02-28T18:35:35+00:00,2,351,1972,1,https://osu.ppy.sh/beatmaps/3492594
1709199,1.49,3492595,fruits,ranked,88,14057792,Cup,6,6,132,False,102,70,0,2.5,,2,88,True,2022-02-28T18:35:35+00:00,2,818,1981,1,https://osu.ppy.sh/beatmaps/3492595
1709199,2.68,3492596,fruits,ranked,88,14057792,Platter,7.8,7.8,132,False,126,103,0,3.5,,4,88,True,2022-02-28T18:35:36+00:00,2,435,1900,1,https://osu.ppy.sh/beatmaps/3492596
1709199,2.07,3492597,fruits,ranked,88,14057792,Salad,7,7,132,False,118,92,0,3,,3,88,True,2022-02-28T18:35:36+00:00,2,521,1702,1,https://osu.ppy.sh/beatmaps/3492597
1702458,6.35,3478560,osu,ranked,287,6055351,SeventH HeaveN,9,9.4,180,False,1132,477,1,3.9,,5,268,True,2022-02-23T21:45:52+00:00,0,1993,19981,1,https://osu.ppy.sh/beatmaps/3478560
1702458,5.23,3482700,osu,ranked,287,1125647,Mayu'S InsanE,8,9,180,False,698,442,4,3.9,,4,269,True,2022-02-23T21:45:53+00:00,0,3030,17704,1,https://osu.ppy.sh/beatmaps/3482700
1450155,7.66,2981456,osu,ranked,243,7535045,Menace,9.5,9,218,False,842,331,3,4.5,,6,239,True,2022-03-01T21:38:47+00:00,0,240,6742,1,https://osu.ppy.sh/beatmaps/2981456
1450155,6.2,3013417,osu,ranked,224,11443437,Karcher's Extra,8.5,9.4,218,False,552,417,6,3,,4.9,218,True,2022-03-01T21:38:48+00:00,0,5359,26929,1,https://osu.ppy.sh/beatmaps/3013417
1450155,7.14,3112102,osu,ranked,226,5194391,Camo's Extreme,9,9.6,218,False,912,303,3,4,,5.6,219,True,2022-03-01T21:38:49+00:00,0,695,4222,1,https://osu.ppy.sh/beatmaps/3112102
1450155,3.74,3438066,osu,ranked,243,7160660,M i X's Hard,6.5,8,218,False,309,415,1,3.8,,4,236,True,2022-03-01T21:38:49+00:00,0,1916,11323,1,https://osu.ppy.sh/beatmaps/3438066
1450155,5.07,3459261,osu,ranked,243,2054596,PaRaDogi's Insane,8,9.1,218,False,383,520,2,3.7,,4.5,233,True,2022-03-01T21:38:50+00:00,0,4327,20008,1,https://osu.ppy.sh/beatmaps/3459261
1696855,6.01,3466914,osu,ranked,299,700887,We are all MILLION!!,8.8,9.2,177,False,1037,400,3,4,,6.5,298,True,2022-02-27T13:52:55+00:00,0,8415,81217,1,https://osu.ppy.sh/beatmaps/3466914
1690080,5.14,3453778,osu,ranked,130,7326908,Amateurre's Heart,8.4,9,168,False,373,128,3,4,,5,120,True,2022-02-28T14:47:36+00:00,0,4161,18145,1,https://osu.ppy.sh/beatmaps/3453778
1690080,1.87,3453779,osu,ranked,130,8030129,Easy,2,4,168,False,81,80,2,2.5,,2,109,True,2022-02-28T14:47:36+00:00,0,2911,7408,1,https://osu.ppy.sh/beatmaps/3453779
1690080,3.63,3453780,osu,ranked,131,8030129,Hard,6,7.8,168,False,158,186,3,3.5,,4,110,True,2022-02-28T14:47:37+00:00,0,5001,17920,1,https://osu.ppy.sh/beatmaps/3453780
1690080,4.82,3453781,osu,ranked,130,8030129,Insane,8,9,168,False,195,192,3,3.8,,5,119,True,2022-02-28T14:47:37+00:00,0,3463,16291,1,https://osu.ppy.sh/beatmaps/3453781
1690080,2.37,3453782,osu,ranked,130,8030129,Normal,4,5.5,168,False,143,125,3,3,,3,111,True,2022-02-28T14:47:38+00:00,0,2722,7615,1,https://osu.ppy.sh/beatmaps/3453782
1630848,6.09,3329210,osu,ranked,281,700887,HARMONY,8.5,9.2,182,False,881,396,0,4,,6,273,True,2022-02-27T01:14:51+00:00,0,4178,50482,1,https://osu.ppy.sh/beatmaps/3329210
1630848,5.77,3329211,osu,ranked,281,4698485,KOTACHI'S WISH,8,9.3,182,False,794,436,0,3.8,,5.5,272,True,2022-02-27T01:14:52+00:00,0,3090,26758,1,https://osu.ppy.sh/beatmaps/3329211
1630848,5.11,3400264,osu,ranked,281,5404892,KOWARI'S INSANE FEAT. YOGURTT,7,9,182,False,639,374,2,3.8,,5,262,True,2022-02-27T01:14:52+00:00,0,6444,44605,1,https://osu.ppy.sh/beatmaps/3400264
1482918,7.21,3041616,osu,ranked,365,9112395,Choreomania,9.5,9.7,131.5,False,1719,494,0,4.5,,5,365,True,2022-02-28T17:58:15+00:00,0,496,13987,1,https://osu.ppy.sh/beatmaps/3041616
1608529,5.29,3284543,fruits,ranked,88,6443117,Overdose,9.3,9.3,178,False,138,192,2,4.3,,6,88,True,2022-02-24T20:05:46+00:00,2,197,4015,1,https://osu.ppy.sh/beatmaps/3284543
1608529,1.56,3286575,fruits,ranked,88,6443117,Cup,6,6,178,False,92,90,2,2.5,,2,88,True,2022-02-24T20:05:46+00:00,2,517,1306,1,https://osu.ppy.sh/beatmaps/3286575
1608529,2.12,3287750,fruits,ranked,88,6443117,Salad,7,7,178,False,98,113,3,3,,3,88,True,2022-02-24T20:05:47+00:00,2,461,1486,1,https://osu.ppy.sh/beatmaps/3287750
1608529,4.01,3289199,fruits,ranked,88,6443117,Rain,9,9,178,False,152,159,2,4,,5,88,True,2022-02-24T20:05:47+00:00,2,457,2989,1,https://osu.ppy.sh/beatmaps/3289199
1608529,2.96,3300274,fruits,ranked,88,6443117,Platter,8,8,178,False,166,131,2,3.5,,4,88,True,2022-02-24T20:05:48+00:00,2,357,2494,1,https://osu.ppy.sh/beatmaps/3300274
1680529,5.33,3433161,osu,ranked,89,12308923,That's Deep,8.9,9.3,170,False,251,151,0,4.5,,5.3,88,True,2022-02-28T05:45:01+00:00,0,1789,10000,1,https://osu.ppy.sh/beatmaps/3433161
1680529,3.44,3436194,osu,ranked,89,12572294,KoldNoodl's Hard,7,8,170,False,127,148,0,3.8,,4,87,True,2022-02-28T05:45:01+00:00,0,3105,9073,1,https://osu.ppy.sh/beatmaps/3436194
1680529,2.24,3444803,osu,ranked,89,9234078,Kirishima-'s Normal,4,5.5,170,False,89,94,0,3,,3,78,True,2022-02-28T05:45:02+00:00,0,2439,5329,1,https://osu.ppy.sh/beatmaps/3444803
1680529,4.46,3454963,osu,ranked,89,17332378,alevi's Insane,8,9,170,False,171,182,0,4.2,,5,88,True,2022-02-28T05:45:03+00:00,0,3170,10684,1,https://osu.ppy.sh/beatmaps/3454963
1562996,4.39,3191749,mania,ranked,263,11590982,[4K] Change the World,8.5,5,175,False,2202,1283,0,4,,8.5,263,True,2022-03-01T13:19:25+00:00,3,5853,35911,1,https://osu.ppy.sh/beatmaps/3191749
1686264,7.05,3446532,taiko,ranked,345,3738344,woosungko & Xavy's Desolation,7,10,227,False,2649,1,3,2,,6,340,True,2022-02-24T07:12:50+00:00,1,218,1324,1,https://osu.ppy.sh/beatmaps/3446532
1653427,5.41,3375013,osu,ranked,307,10562853,Chlorkalk,8,9,155.485,False,550,357,2,4.2,,5,307,True,2022-02-26T16:50:14+00:00,0,618,5284,1,https://osu.ppy.sh/beatmaps/3375013
1553417,5.83,3173795,osu,ranked,269,2542623,HAI HAI HAI!!!,8.5,9.5,268,False,526,677,1,4,,5,269,True,2022-02-23T14:52:59+00:00,0,6700,31789,1,https://osu.ppy.sh/beatmaps/3173795
1553417,4.68,3285115,osu,ranked,269,2542623,Collab Insane,8,9,268,False,550,572,3,4,,5,269,True,2022-02-23T14:53:00+00:00,0,4018,27505,1,https://osu.ppy.sh/beatmaps/3285115
1343736,2.69,2783130,mania,ranked,41,9409456,[4K] Schwer,8,5,184,False,296,75,0,4,,8,41,True,2022-02-27T22:52:28+00:00,3,2683,6013,1,https://osu.ppy.sh/beatmaps/2783130
1343736,2.25,2784376,mania,ranked,41,9409456,[4K] Normal,7.5,5,184,False,313,2,0,4,,7.5,41,True,2022-02-27T22:52:29+00:00,3,2421,4843,1,https://osu.ppy.sh/beatmaps/2784376
1343736,1.57,3492095,mania,ranked,41,12660835,[4K] Maxim's Einfach,7,5,184,False,186,0,0,4,,7,41,True,2022-02-27T22:52:29+00:00,3,2158,4870,1,https://osu.ppy.sh/beatmaps/3492095
1684373,6.78,3441574,taiko,ranked,124,6092181,Inner Oni,6.5,9,198,False,1076,0,2,5,,6,121,True,2022-03-05T00:25:53+00:00,1,273,1531,1,https://osu.ppy.sh/beatmaps/3441574
1684373,4.32,3442055,taiko,ranked,124,6092181,Muzukashii,5,9,198,False,584,0,2,5,,6,121,True,2022-03-05T00:25:54+00:00,1,303,1261,1,https://osu.ppy.sh/beatmaps/3442055
1684373,5.09,3442056,taiko,ranked,124,6092181,Oni,6,9,198,False,768,0,2,5,,5,121,True,2022-03-05T00:25:54+00:00,1,475,1414,1,https://osu.ppy.sh/beatmaps/3442056
1684373,3.12,3442104,taiko,ranked,124,6092181,Futsuu,4,9,198,False,426,0,2,5,,7,121,True,2022-03-05T00:25:55+00:00,1,210,1207,1,https://osu.ppy.sh/beatmaps/3442104
1684373,2.03,3442105,taiko,ranked,124,6092181,Kantan,3,9,198,False,238,0,1,5,,8,120,True,2022-03-05T00:25:56+00:00,1,395,1108,1,https://osu.ppy.sh/beatmaps/3442105
1671632,4.7,3414285,fruits,ranked,84,2369776,Overdose,9.2,9.2,163,False,99,156,1,4.2,,6,83,True,2022-02-27T19:19:37+00:00,2,222,1954,1,https://osu.ppy.sh/beatmaps/3414285
1671632,3.68,3414286,fruits,ranked,84,6443117,Usaha's Rain,9,9,163,False,79,150,1,4,,5,83,True,2022-02-27T19:19:38+00:00,2,451,2944,1,https://osu.ppy.sh/beatmaps/3414286
1671632,1.51,3414325,fruits,ranked,84,2369776,Cup,6,6,163,False,75,80,1,2.5,,2,83,True,2022-02-27T19:19:38+00:00,2,668,2197,1,https://osu.ppy.sh/beatmaps/3414325
1671632,2.75,3415562,fruits,ranked,84,2488026,Rew's Platter,8,8,163,False,84,126,1,3.5,,4,83,True,2022-02-27T19:19:39+00:00,2,550,1855,1,https://osu.ppy.sh/beatmaps/3415562
1671632,1.92,3415563,fruits,ranked,84,200768,ZiRoX's Salad,7,7,163,False,51,117,1,3,,3,83,True,2022-02-27T19:19:39+00:00,2,597,1846,1,https://osu.ppy.sh/beatmaps/3415563
1680152,6.71,3432454,taiko,ranked,453,7792131,The Beheaded Angels,7,5,215,False,4568,0,1,5,,4,420,True,2022-02-27T18:08:27+00:00,1,95,1252,1,https://osu.ppy.sh/beatmaps/3432454
1705780,4.76,3485484,osu,ranked,287,4694602,INSERT COIN,8,8,155,False,969,316,1,4,,5,274,True,2022-02-27T17:48:31+00:00,0,2487,26587,1,https://osu.ppy.sh/beatmaps/3485484
1658996,2.11,3386562,osu,ranked,99,14272534,Normal,4,5,151,False,81,114,1,3,,3,98,True,2022-02-21T17:09:58+00:00,0,2874,6787,1,https://osu.ppy.sh/beatmaps/3386562
1658996,4.15,3386563,osu,ranked,99,14272534,Promise,7,8.4,151,False,166,131,1,3.6,,5,99,True,2022-02-21T17:09:59+00:00,0,11995,44344,1,https://osu.ppy.sh/beatmaps/3386563
1658996,3.05,3390151,osu,ranked,99,14272534,Hard,6,7.8,151,False,103,146,1,4,,4,99,True,2022-02-21T17:09:59+00:00,0,4986,12331,1,https://osu.ppy.sh/beatmaps/3390151
1689372,6.09,3452317,osu,ranked,121,4694602,Extra,9,9.4,170,False,425,256,3,4,,5,116,True,2022-02-23T16:49:25+00:00,0,1477,8218,1,https://osu.ppy.sh/beatmaps/3452317
