Hasar Kaydı,KM,Garanti,Vites,Çekiş,Fiyatı,Motor Tipi,Üretim Yılı ,Motor Gücü,Şanzıman,Hızlanma 0-100 km/saat,Azami Sürat,Motor Hacmi,Yakıt Tipi,Ortalama 
0,364,Hayır,Otomatik,Önden Çekiş,245.50,Benzinli / 5 silindir,2007 / 2010,180 hp,Powershift / 5 Vites / Önden Çekiş,"9,5 sn",210 km/saat,1984 cc,Benzinli,"9,5 lt"
1,222,Hayır,Yarı Otomatik,Önden Çekiş,396.00,Dizel / 5 silindir,2011 / 2012,163 hp,Otomatik / 6 Vites / Önden Çekiş,"9,2 sn",215 km/saat,1984 cc,Dizel,"5,9 lt"
1,242,Hayır,Yarı Otomatik,Önden Çekiş,425.00,Dizel / 5 silindir,2011 / 2012,163 hp,Otomatik / 6 Vites / Önden Çekiş,"9,2 sn",215 km/saat,1984 cc,Dizel,"5,9 lt"
0,205,Hayır,Yarı Otomatik,Önden Çekiş,415.00,Dizel / 4 silindir,2014 / 2016,115 hp,Powershift / 6 Vites / Önden Çekiş,"12,3 sn",190 km/saat,1560 cc,Dizel / EURO 5,"4,1 lt"
0,184,Hayır,Yarı Otomatik,Önden Çekiş,355.00,Dizel / 4 silindir,2014 / 2016,115 hp,Powershift / 6 Vites / Önden Çekiş,"12,3 sn",190 km/saat,1560 cc,Dizel / EURO 5,"4,1 lt"
1,196,Hayır,Yarı Otomatik,Önden Çekiş,387.00,Dizel / 4 silindir,2014 / 2016,115 hp,Powershift / 6 Vites / Önden Çekiş,"12,3 sn",190 km/saat,1560 cc,Dizel / EURO 5,"4,1 lt"
0,105,Hayır,Yarı Otomatik,Önden Çekiş,585.00,Dizel / 4 silindir,2014 / 2016,115 hp,Powershift / 6 Vites / Önden Çekiş,"12,3 sn",190 km/saat,1560 cc,Dizel / EURO 5,"4,1 lt"
1,313,Hayır,Otomatik,Önden Çekiş,144.00,Benzinli / 5 silindir,2000 / 2004,180 hp,Geartronic / 5 Vites / Önden Çekiş,"9,5 sn",215 km/saat,1984 cc,Benzinli,"10,1 lt"
1,157,Evet,Otomatik,Önden Çekiş,500.00,Dizel / 4 silindir,2014 / 2015,115 hp,Powershift / 6 Vites / Önden Çekiş,"12,3 sn",190 km/saat,1560 cc,Dizel / EURO 5,"4,1 lt"
0,264,Hayır,Yarı Otomatik,Önden Çekiş,454.00,Dizel / 4 silindir,2014 / 2016,115 hp,Powershift / 6 Vites / Önden Çekiş,"12,3 sn",190 km/saat,1560 cc,Dizel / EURO 5,"4,1 lt"
0,30,Evet,Otomatik,Önden Çekiş,725.00,Benzinli / 4 silindir,2015 / 2019,152 hp,Geartronic / 6 Vites / Önden Çekiş,"8,6 sn",210 km/saat,1498 cc,Benzinli / EURO 6,"5,8 lt"
0,228,Hayır,Yarı Otomatik,Önden Çekiş,445.00,Benzinli / 4 silindir,2011 / 2011,203 hp,Powershift / 6 Vites / Önden Çekiş,"8,2 sn",230 km/saat,1999 cc,Benzinli,"8,2 lt"
1,114,Hayır,Yarı Otomatik,Önden Çekiş,459.90,Dizel / 4 silindir,2014 / 2016,115 hp,Powershift / 6 Vites / Önden Çekiş,"12,3 sn",190 km/saat,1560 cc,Dizel / EURO 5,"4,1 lt"
0,61,Hayır,Yarı Otomatik,Önden Çekiş,565.00,Benzinli / 4 silindir,2015 / 2018,152 hp,Geartronic / 6 Vites / Önden Çekiş,"8,6 sn",210 km/saat,1498 cc,Benzinli / EURO 6,"5,8 lt"
0,90,Hayır,Yarı Otomatik,Önden Çekiş,615.00,Dizel / 4 silindir,2014 / 2016,115 hp,Powershift / 6 Vites / Önden Çekiş,"12,3 sn",190 km/saat,1560 cc,Dizel / EURO 5,"4,1 lt"
0,137.5,Hayır,Yarı Otomatik,Önden Çekiş,475.00,Dizel / 4 silindir,2014 / 2016,115 hp,Powershift / 6 Vites / Önden Çekiş,"12,3 sn",190 km/saat,1560 cc,Dizel / EURO 5,"4,1 lt"
0,54,Evet,Otomatik,Önden Çekiş,689.75,Benzinli / 4 silindir,2015 / 2019,152 hp,Geartronic / 6 Vites / Önden Çekiş,"8,6 sn",210 km/saat,1498 cc,Benzinli / EURO 6,"5,8 lt"
1,108,Hayır,Yarı Otomatik,Önden Çekiş,355.00,Dizel / 4 silindir,2012 / 2014,115 hp,Powershift / 6 Vites / Önden Çekiş,"10,9 sn",190 km/saat,1560 cc,Dizel,"4,3 lt"
0,43,Hayır,Yarı Otomatik,Önden Çekiş,644.00,Benzinli / 4 silindir,2015 / 2018,152 hp,Geartronic / 6 Vites / Önden Çekiş,"8,6 sn",210 km/saat,1498 cc,Benzinli / EURO 6,"5,8 lt"
0,116,Hayır,Yarı Otomatik,Önden Çekiş,500.00,Dizel / 4 silindir,2014 / 2016,115 hp,Powershift / 6 Vites / Önden Çekiş,"12,3 sn",190 km/saat,1560 cc,Dizel / EURO 5,"4,1 lt"
0,180,Hayır,Yarı Otomatik,Önden Çekiş,355.00,Dizel / 4 silindir,2012 / 2014,115 hp,Powershift / 6 Vites / Önden Çekiş,"10,9 sn",190 km/saat,1560 cc,Dizel,"4,3 lt"
1,157.3,Hayır,Yarı Otomatik,Önden Çekiş,270.00,Dizel / 5 silindir,2005 / 2007,185 hp,Geartronic / 6 Vites / Önden Çekiş,-,230 km/saat,2401 cc,Dizel / EURO 4,"7,5 lt"
0,185,Hayır,Yarı Otomatik,Önden Çekiş,625.00,Dizel / 4 silindir,2015 / 2018,190 hp,Geartronic / 8 Vites / Önden Çekiş,"7,6 sn",230 km/saat,1969 cc,Dizel / EURO 6,"4,1 lt"
0,157,Hayır,Yarı Otomatik,Önden Çekiş,460.00,Dizel / 4 silindir,2014 / 2016,115 hp,Powershift / 6 Vites / Önden Çekiş,"12,3 sn",190 km/saat,1560 cc,Dizel / EURO 5,"4,1 lt"
0,95,Hayır,Yarı Otomatik,Önden Çekiş,302.00,Benzinli / 4 silindir,2011 / 2011,203 hp,Powershift / 6 Vites / Önden Çekiş,"8,2 sn",230 km/saat,1999 cc,Benzinli,"8,2 lt"
0,168,Hayır,Yarı Otomatik,Önden Çekiş,400.00,Dizel / 4 silindir,2014 / 2016,115 hp,Powershift / 6 Vites / Önden Çekiş,"12,3 sn",190 km/saat,1560 cc,Dizel / EURO 5,"4,1 lt"
0,8.5,Hayır,Otomatik,Önden Çekiş,835.00,Benzinli / 4 silindir,2015 / 2019,152 hp,Geartronic / 6 Vites / Önden Çekiş,"8,6 sn",210 km/saat,1498 cc,Benzinli / EURO 6,"5,8 lt"
1,105,Hayır,Yarı Otomatik,Önden Çekiş,455.00,Dizel / 4 silindir,2012 / 2014,115 hp,Powershift / 6 Vites / Önden Çekiş,"10,9 sn",190 km/saat,1560 cc,Dizel,"4,3 lt"
0,0,Evet,Otomatik,4WD (Sürekli),1825.00,Benzinli / 4 silindir,2022 / Üretim devam ediyor,250 hp,A / 8 Vites / 4x4,6.5 sn,180 km/saat,1969 cc,Benzinli,6.4 lt
0,199,Hayır,Otomatik,Önden Çekiş,205.00,Benzinli / 5 silindir,2007 / 2010,180 hp,Powershift / 5 Vites / Önden Çekiş,"9,5 sn",210 km/saat,1984 cc,Benzinli,"9,5 lt"
0,207,Hayır,Manuel,Önden Çekiş,345.00,Dizel / 4 silindir,2011 / 2014,115 hp,Manuel 6 Vites / Önden Çekiş,"10,9 sn",195 km/saat,1560 cc,Dizel,"4,3 lt"
0,220,Hayır,Yarı Otomatik,Önden Çekiş,420.00,Dizel / 4 silindir,2012 / 2014,115 hp,Powershift / 6 Vites / Önden Çekiş,"10,9 sn",190 km/saat,1560 cc,Dizel,"4,3 lt"
0,219,Hayır,Yarı Otomatik,Önden Çekiş,475.00,Dizel / 4 silindir,2014 / 2016,115 hp,Powershift / 6 Vites / Önden Çekiş,"12,3 sn",190 km/saat,1560 cc,Dizel / EURO 5,"4,1 lt"
1,240,Evet,Yarı Otomatik,Önden Çekiş,259.75,Dizel / 5 silindir,2007 / 2010,185 hp,Geartronic / 6 Vites / Önden Çekiş,"8,7 sn",210 km/saat,2400 cc,Dizel,"7,5 lt"
1,238,Hayır,Manuel,Önden Çekiş,309.50,Dizel / 4 silindir,2011 / 2014,115 hp,Manuel 6 Vites / Önden Çekiş,"10,9 sn",195 km/saat,1560 cc,Dizel,"4,3 lt"
0,99,Evet,Yarı Otomatik,Önden Çekiş,650.00,Dizel / 4 silindir,2012 / 2014,115 hp,Powershift / 6 Vites / Önden Çekiş,"10,9 sn",190 km/saat,1560 cc,Dizel,"4,3 lt"
1,210,Hayır,Yarı Otomatik,Önden Çekiş,395.00,Dizel / 4 silindir,2014 / 2016,115 hp,Powershift / 6 Vites / Önden Çekiş,"12,3 sn",190 km/saat,1560 cc,Dizel / EURO 5,"4,1 lt"
1,55,Hayır,Yarı Otomatik,Önden Çekiş,585.00,Benzinli / 4 silindir,2015 / 2018,152 hp,Geartronic / 6 Vites / Önden Çekiş,"8,6 sn",210 km/saat,1498 cc,Benzinli / EURO 6,"5,8 lt"
1,140,Hayır,Otomatik,Önden Çekiş,459.00,Dizel / 4 silindir,2014 / 2015,115 hp,Powershift / 6 Vites / Önden Çekiş,"12,3 sn",190 km/saat,1560 cc,Dizel / EURO 5,"4,1 lt"
0,322.5,Hayır,Yarı Otomatik,Önden Çekiş,175.00,Dizel / 5 silindir,2005 / 2007,185 hp,Geartronic / 6 Vites / Önden Çekiş,-,230 km/saat,2401 cc,Dizel / EURO 4,"7,5 lt"
1,307,Hayır,Otomatik,Önden Çekiş,182.50,Benzinli / 5 silindir,2004 / 2010,180 hp,Powershift / 5 Vites / Önden Çekiş,"9,5 sn",215 km/saat,1984 cc,Benzinli,"10,1 lt"
0,89.444,Hayır,Otomatik,Önden Çekiş,750.00,Benzinli / 4 silindir,2015 / 2019,152 hp,Geartronic / 6 Vites / Önden Çekiş,"8,6 sn",210 km/saat,1498 cc,Benzinli / EURO 6,"5,8 lt"
1,198,Evet,Yarı Otomatik,Önden Çekiş,365.00,Dizel / 4 silindir,2012 / 2014,115 hp,Powershift / 6 Vites / Önden Çekiş,"10,9 sn",190 km/saat,1560 cc,Dizel,"4,3 lt"
1,96,Hayır,Yarı Otomatik,Önden Çekiş,390.00,Benzinli / 4 silindir,2011 / 2014,180 hp,Powershift / 6 Vites / Önden Çekiş,"7,4 sn",225 km/saat,1595 cc,Benzinli,"7,6 lt"
1,224,Hayır,Yarı Otomatik,Önden Çekiş,278.00,Benzinli / 4 silindir,2011 / 2014,180 hp,Powershift / 6 Vites / Önden Çekiş,"7,4 sn",225 km/saat,1595 cc,Benzinli,"7,6 lt"
0,101,Hayır,Yarı Otomatik,Önden Çekiş,465.00,Dizel / 4 silindir,2012 / 2014,115 hp,Powershift / 6 Vites / Önden Çekiş,"10,9 sn",190 km/saat,1560 cc,Dizel,"4,3 lt"
0,275,Hayır,Yarı Otomatik,Önden Çekiş,389.00,Dizel / 5 silindir,2011 / 2012,163 hp,Otomatik / 6 Vites / Önden Çekiş,"9,2 sn",215 km/saat,1984 cc,Dizel,"5,9 lt"
0,237,Hayır,Yarı Otomatik,Önden Çekiş,168.50,Benzinli / 5 silindir,2000 / 2004,250 hp,Geartronic / 5 Vites / Önden Çekiş,"7,2 sn",245 km/saat,2319 cc,Benzinli,"10,3 lt"
1,267,Hayır,Otomatik,Önden Çekiş,255.00,Benzinli / 5 silindir,2007 / 2010,180 hp,Powershift / 5 Vites / Önden Çekiş,"9,5 sn",210 km/saat,1984 cc,Benzinli,"9,5 lt"
1,161,Hayır,Yarı Otomatik,Önden Çekiş,497.50,Dizel / 4 silindir,2014 / 2016,115 hp,Powershift / 6 Vites / Önden Çekiş,"12,3 sn",190 km/saat,1560 cc,Dizel / EURO 5,"4,1 lt"
1,172.55,Hayır,Yarı Otomatik,Önden Çekiş,333.00,Benzinli / 4 silindir,2011 / 2014,180 hp,Powershift / 6 Vites / Önden Çekiş,"7,4 sn",225 km/saat,1595 cc,Benzinli,"7,6 lt"
0,340.8,Hayır,Otomatik,Önden Çekiş,210.00,Benzinli / 5 silindir,2004 / 2010,180 hp,Powershift / 5 Vites / Önden Çekiş,"9,5 sn",215 km/saat,1984 cc,Benzinli,"10,1 lt"
1,206,Hayır,Yarı Otomatik,Önden Çekiş,337.50,Benzinli / 4 silindir,2011 / 2014,180 hp,Powershift / 6 Vites / Önden Çekiş,"7,4 sn",225 km/saat,1595 cc,Benzinli,"7,6 lt"
0,240,Hayır,Yarı Otomatik,Önden Çekiş,405.00,Dizel / 5 silindir,2011 / 2012,163 hp,Otomatik / 6 Vites / Önden Çekiş,"9,2 sn",215 km/saat,1984 cc,Dizel,"5,9 lt"
0,142,Hayır,Otomatik,Önden Çekiş,585.00,Benzinli / 4 silindir,2015 / 2019,152 hp,Geartronic / 6 Vites / Önden Çekiş,"8,6 sn",210 km/saat,1498 cc,Benzinli / EURO 6,"5,8 lt"
1,120,Hayır,Otomatik,Önden Çekiş,521.50,Benzinli / 4 silindir,2015 / 2019,152 hp,Geartronic / 6 Vites / Önden Çekiş,"8,6 sn",210 km/saat,1498 cc,Benzinli / EURO 6,"5,8 lt"
1,25,Evet,Yarı Otomatik,Önden Çekiş,439.00,Benzinli / 4 silindir,2011 / 2014,180 hp,Powershift / 6 Vites / Önden Çekiş,"7,4 sn",225 km/saat,1595 cc,Benzinli,"7,6 lt"
1,238,Hayır,Yarı Otomatik,Önden Çekiş,164.75,Benzinli / 5 silindir,2000 / 2004,250 hp,Geartronic / 5 Vites / Önden Çekiş,"7,2 sn",245 km/saat,2319 cc,Benzinli,"10,3 lt"
1,152,Hayır,Yarı Otomatik,Önden Çekiş,435.00,Dizel / 4 silindir,2012 / 2014,115 hp,Powershift / 6 Vites / Önden Çekiş,"10,9 sn",190 km/saat,1560 cc,Dizel,"4,3 lt"
0,10,Evet,Otomatik,4WD (Sürekli),1578.00,Benzinli / 4 silindir,2021 / 2021,250 hp,A / 8 Vites / 4x4,6.4 sn,180 km/saat,1969 cc,Benzinli,6.4 lt
1,347,Hayır,Yarı Otomatik,Önden Çekiş,420.00,Dizel / 4 silindir,2012 / 2014,115 hp,Powershift / 6 Vites / Önden Çekiş,"10,9 sn",190 km/saat,1560 cc,Dizel,"4,3 lt"
1,155,Hayır,Yarı Otomatik,Önden Çekiş,340.00,Dizel / 5 silindir,2011 / 2012,163 hp,Otomatik / 6 Vites / Önden Çekiş,"9,2 sn",215 km/saat,1984 cc,Dizel,"5,9 lt"
0,52,Evet,Otomatik,Önden Çekiş,785.00,Benzinli / 4 silindir,2015 / 2019,152 hp,Geartronic / 6 Vites / Önden Çekiş,"8,6 sn",210 km/saat,1498 cc,Benzinli / EURO 6,"5,8 lt"
0,202.9,Hayır,Yarı Otomatik,Önden Çekiş,415.00,Dizel / 4 silindir,2012 / 2014,115 hp,Powershift / 6 Vites / Önden Çekiş,"10,9 sn",190 km/saat,1560 cc,Dizel,"4,3 lt"
1,159.5,Hayır,Yarı Otomatik,Önden Çekiş,325.00,Benzinli / 4 silindir,2011 / 2014,180 hp,Powershift / 6 Vites / Önden Çekiş,"7,4 sn",225 km/saat,1595 cc,Benzinli,"7,6 lt"
0,140,Hayır,Manuel,Önden Çekiş,410.00,Dizel / 4 silindir,2011 / 2014,115 hp,Manuel 6 Vites / Önden Çekiş,"10,9 sn",195 km/saat,1560 cc,Dizel,"4,3 lt"
1,245,Hayır,Manuel,Önden Çekiş,275.00,Dizel / 4 silindir,2011 / 2014,115 hp,Manuel 6 Vites / Önden Çekiş,"10,9 sn",195 km/saat,1560 cc,Dizel,"4,3 lt"
0,59.8,Hayır,Yarı Otomatik,Önden Çekiş,649.95,Benzinli / 4 silindir,2015 / 2018,152 hp,Geartronic / 6 Vites / Önden Çekiş,"8,6 sn",210 km/saat,1498 cc,Benzinli / EURO 6,"5,8 lt"
0,153,Hayır,Yarı Otomatik,Önden Çekiş,537.90,Dizel / 4 silindir,2014 / 2016,115 hp,Powershift / 6 Vites / Önden Çekiş,"12,3 sn",190 km/saat,1560 cc,Dizel / EURO 5,"4,1 lt"
1,198,Hayır,Yarı Otomatik,Önden Çekiş,480.00,Dizel / 4 silindir,2014 / 2016,115 hp,Powershift / 6 Vites / Önden Çekiş,"12,3 sn",190 km/saat,1560 cc,Dizel / EURO 5,"4,1 lt"
1,253.5,Hayır,Yarı Otomatik,Önden Çekiş,355.00,Dizel / 5 silindir,2011 / 2012,163 hp,Otomatik / 6 Vites / Önden Çekiş,"9,2 sn",215 km/saat,1984 cc,Dizel,"5,9 lt"
1,213,Hayır,Otomatik,Önden Çekiş,370.00,Benzinli / 5 silindir,2007 / 2010,180 hp,Powershift / 5 Vites / Önden Çekiş,"9,5 sn",210 km/saat,1984 cc,Benzinli,"9,5 lt"
0,230.457,Hayır,Yarı Otomatik,Önden Çekiş,419.00,Dizel / 4 silindir,2014 / 2016,115 hp,Powershift / 6 Vites / Önden Çekiş,"12,3 sn",190 km/saat,1560 cc,Dizel / EURO 5,"4,1 lt"
0,205,Hayır,Yarı Otomatik,Önden Çekiş,364.00,Dizel / 4 silindir,2012 / 2014,115 hp,Powershift / 6 Vites / Önden Çekiş,"10,9 sn",190 km/saat,1560 cc,Dizel,"4,3 lt"
0,350,Hayır,Otomatik,Önden Çekiş,198.00,Benzinli / 5 silindir,2004 / 2010,180 hp,Powershift / 5 Vites / Önden Çekiş,"9,5 sn",215 km/saat,1984 cc,Benzinli,"10,1 lt"
0,331.111,Hayır,Yarı Otomatik,Önden Çekiş,315.00,Dizel / 4 silindir,2012 / 2014,115 hp,Powershift / 6 Vites / Önden Çekiş,"10,9 sn",190 km/saat,1560 cc,Dizel,"4,3 lt"
1,272,Hayır,Otomatik,Önden Çekiş,315.00,Benzinli / 5 silindir,2007 / 2010,180 hp,Powershift / 5 Vites / Önden Çekiş,"9,5 sn",210 km/saat,1984 cc,Benzinli,"9,5 lt"
0,124,Hayır,Yarı Otomatik,Önden Çekiş,545.00,Dizel / 4 silindir,2015 / 2018,190 hp,Geartronic / 8 Vites / Önden Çekiş,"7,6 sn",230 km/saat,1969 cc,Dizel / EURO 6,"4,1 lt"
0,165,Hayır,Yarı Otomatik,Önden Çekiş,487.00,Dizel / 4 silindir,2012 / 2014,115 hp,Powershift / 6 Vites / Önden Çekiş,"10,9 sn",190 km/saat,1560 cc,Dizel,"4,3 lt"
1,159,Hayır,Otomatik,Önden Çekiş,185.00,Benzinli / 5 silindir,2007 / 2010,180 hp,Powershift / 5 Vites / Önden Çekiş,"9,5 sn",210 km/saat,1984 cc,Benzinli,"9,5 lt"
0,314,Hayır,Otomatik,Önden Çekiş,215.00,Benzinli / 5 silindir,2004 / 2010,180 hp,Powershift / 5 Vites / Önden Çekiş,"9,5 sn",215 km/saat,1984 cc,Benzinli,"10,1 lt"
1,227,Hayır,Yarı Otomatik,Önden Çekiş,365.00,Dizel / 4 silindir,2012 / 2014,115 hp,Powershift / 6 Vites / Önden Çekiş,"10,9 sn",190 km/saat,1560 cc,Dizel,"4,3 lt"
0,12.2,Evet,Otomatik,4WD (Sürekli),1572.00,Benzinli / 4 silindir,2021 / 2021,250 hp,A / 8 Vites / 4x4,6.4 sn,180 km/saat,1969 cc,Benzinli,6.4 lt
0,225,Hayır,Yarı Otomatik,Önden Çekiş,695.00,Dizel / 4 silindir,2014 / 2016,115 hp,Powershift / 6 Vites / Önden Çekiş,"12,3 sn",190 km/saat,1560 cc,Dizel / EURO 5,"4,1 lt"
1,238,Hayır,Yarı Otomatik,Önden Çekiş,590.00,Dizel / 4 silindir,2014 / 2016,115 hp,Powershift / 6 Vites / Önden Çekiş,"12,3 sn",190 km/saat,1560 cc,Dizel / EURO 5,"4,1 lt"
1,125,Evet,Yarı Otomatik,Önden Çekiş,597.00,Dizel / 4 silindir,2014 / 2016,115 hp,Powershift / 6 Vites / Önden Çekiş,"12,3 sn",190 km/saat,1560 cc,Dizel / EURO 5,"4,1 lt"
0,161,Evet,Yarı Otomatik,Önden Çekiş,638.00,Dizel / 4 silindir,2014 / 2016,115 hp,Powershift / 6 Vites / Önden Çekiş,"12,3 sn",190 km/saat,1560 cc,Dizel / EURO 5,"4,1 lt"
1,210,Hayır,Yarı Otomatik,Önden Çekiş,430.00,Dizel / 4 silindir,2014 / 2016,115 hp,Powershift / 6 Vites / Önden Çekiş,"12,3 sn",190 km/saat,1560 cc,Dizel / EURO 5,"4,1 lt"
1,133,Evet,Otomatik,Önden Çekiş,220.00,Benzinli / 5 silindir,2004 / 2010,180 hp,Powershift / 5 Vites / Önden Çekiş,"9,5 sn",215 km/saat,1984 cc,Benzinli,"10,1 lt"
1,130,Hayır,Yarı Otomatik,Önden Çekiş,307.00,Benzinli / 4 silindir,2011 / 2014,180 hp,Powershift / 6 Vites / Önden Çekiş,"7,4 sn",225 km/saat,1595 cc,Benzinli,"7,6 lt"
1,91,Hayır,Yarı Otomatik,Önden Çekiş,376.50,Benzinli / 4 silindir,2011 / 2014,180 hp,Powershift / 6 Vites / Önden Çekiş,"7,4 sn",225 km/saat,1595 cc,Benzinli,"7,6 lt"
0,255,Hayır,Yarı Otomatik,Önden Çekiş,415.00,Dizel / 5 silindir,2012 / 2013,163 hp,Geartronic / 6 Vites / Önden Çekiş,"9,2 sn",215 km/saat,1984 cc,Dizel,"5,4 lt"
0,246,Hayır,Yarı Otomatik,Önden Çekiş,528.00,Dizel / 4 silindir,2014 / 2015,181 hp,Geartronic / 8 Vites / Önden Çekiş,"7,4 sn",230 km/saat,1969 cc,Dizel / EURO 6,"4,1 lt"
1,210,Hayır,Yarı Otomatik,Önden Çekiş,455.00,Dizel / 4 silindir,2014 / 2016,115 hp,Powershift / 6 Vites / Önden Çekiş,"12,3 sn",190 km/saat,1560 cc,Dizel / EURO 5,"4,1 lt"
1,308,Hayır,Otomatik,Önden Çekiş,191.00,Benzinli / 5 silindir,2004 / 2010,180 hp,Powershift / 5 Vites / Önden Çekiş,"9,5 sn",215 km/saat,1984 cc,Benzinli,"10,1 lt"
0,43,Hayır,Otomatik,Önden Çekiş,695.00,Benzinli / 4 silindir,2015 / 2019,152 hp,Geartronic / 6 Vites / Önden Çekiş,"8,6 sn",210 km/saat,1498 cc,Benzinli / EURO 6,"5,8 lt"
0,73.75,Evet,Yarı Otomatik,Önden Çekiş,590.00,Benzinli / 4 silindir,2015 / 2018,152 hp,Geartronic / 6 Vites / Önden Çekiş,"8,6 sn",210 km/saat,1498 cc,Benzinli / EURO 6,"5,8 lt"
1,151,Hayır,Manuel,Önden Çekiş,296.00,Dizel / 4 silindir,2011 / 2014,115 hp,Manuel 6 Vites / Önden Çekiş,"10,9 sn",195 km/saat,1560 cc,Dizel,"4,3 lt"
0,60,Hayır,Otomatik,Önden Çekiş,625.00,Benzinli / 4 silindir,2015 / 2019,152 hp,Geartronic / 6 Vites / Önden Çekiş,"8,6 sn",210 km/saat,1498 cc,Benzinli / EURO 6,"5,8 lt"
0,130,Evet,Yarı Otomatik,Önden Çekiş,795.00,Dizel / 4 silindir,2015 / 2018,190 hp,Geartronic / 8 Vites / Önden Çekiş,"7,6 sn",230 km/saat,1969 cc,Dizel / EURO 6,"4,1 lt"
0,83,Hayır,Yarı Otomatik,Önden Çekiş,600.00,Dizel / 4 silindir,2014 / 2016,115 hp,Powershift / 6 Vites / Önden Çekiş,"12,3 sn",190 km/saat,1560 cc,Dizel / EURO 5,"4,1 lt"
0,140,Hayır,Yarı Otomatik,Önden Çekiş,490.00,Dizel / 4 silindir,2014 / 2016,115 hp,Powershift / 6 Vites / Önden Çekiş,"12,3 sn",190 km/saat,1560 cc,Dizel / EURO 5,"4,1 lt"
0,152,Hayır,Yarı Otomatik,Önden Çekiş,275.00,Benzinli / 4 silindir,2011 / 2014,180 hp,Powershift / 6 Vites / Önden Çekiş,"7,4 sn",225 km/saat,1595 cc,Benzinli,"7,6 lt"
0,156,Hayır,Yarı Otomatik,Önden Çekiş,605.00,Dizel / 4 silindir,2014 / 2016,115 hp,Powershift / 6 Vites / Önden Çekiş,"12,3 sn",190 km/saat,1560 cc,Dizel / EURO 5,"4,1 lt"
1,205,Hayır,Yarı Otomatik,Önden Çekiş,515.00,Dizel / 4 silindir,2012 / 2014,115 hp,Powershift / 6 Vites / Önden Çekiş,"10,9 sn",190 km/saat,1560 cc,Dizel,"4,3 lt"
1,254,Hayır,Yarı Otomatik,Önden Çekiş,415.00,Dizel / 4 silindir,2014 / 2016,115 hp,Powershift / 6 Vites / Önden Çekiş,"12,3 sn",190 km/saat,1560 cc,Dizel / EURO 5,"4,1 lt"
0,95,Hayır,Yarı Otomatik,Önden Çekiş,627.00,Benzinli / 4 silindir,2015 / 2018,152 hp,Geartronic / 6 Vites / Önden Çekiş,"8,6 sn",210 km/saat,1498 cc,Benzinli / EURO 6,"5,8 lt"
0,89.8,Hayır,Yarı Otomatik,Önden Çekiş,643.00,Dizel / 4 silindir,2014 / 2016,115 hp,Powershift / 6 Vites / Önden Çekiş,"12,3 sn",190 km/saat,1560 cc,Dizel / EURO 5,"4,1 lt"
1,152.8,Hayır,Yarı Otomatik,Önden Çekiş,275.00,Dizel / 5 silindir,2007 / 2010,185 hp,Geartronic / 6 Vites / Önden Çekiş,"8,7 sn",210 km/saat,2400 cc,Dizel,"7,5 lt"
0,180,Hayır,Otomatik,Önden Çekiş,510.00,Dizel / 4 silindir,2014 / 2015,115 hp,Powershift / 6 Vites / Önden Çekiş,"12,3 sn",190 km/saat,1560 cc,Dizel / EURO 5,"4,1 lt"
1,202,Hayır,Yarı Otomatik,Önden Çekiş,317.50,Benzinli / 4 silindir,2011 / 2014,180 hp,Powershift / 6 Vites / Önden Çekiş,"7,4 sn",225 km/saat,1595 cc,Benzinli,"7,6 lt"
0,239,Hayır,Yarı Otomatik,4WD (Sürekli),205.00,Benzinli / 5 silindir,2004 / 2010,210 hp,Geartronic / 5 Vites / 4x4,"7,7 sn",220 km/saat,2521 cc,Benzinli,"10,2 lt"
0,88,Hayır,Yarı Otomatik,Önden Çekiş,615.00,Benzinli / 4 silindir,2011 / 2014,180 hp,Powershift / 6 Vites / Önden Çekiş,"7,4 sn",225 km/saat,1595 cc,Benzinli,"7,6 lt"
1,297,Hayır,Yarı Otomatik,Önden Çekiş,429.00,Dizel / 5 silindir,2012 / 2013,163 hp,Geartronic / 6 Vites / Önden Çekiş,"9,2 sn",215 km/saat,1984 cc,Dizel,"5,4 lt"
0,165,Hayır,Manuel,Önden Çekiş,354.50,Dizel / 4 silindir,2011 / 2014,115 hp,Manuel 6 Vites / Önden Çekiş,"10,9 sn",195 km/saat,1560 cc,Dizel,"4,3 lt"
0,116,Hayır,Otomatik,Önden Çekiş,579.85,Benzinli / 4 silindir,2015 / 2019,152 hp,Geartronic / 6 Vites / Önden Çekiş,"8,6 sn",210 km/saat,1498 cc,Benzinli / EURO 6,"5,8 lt"
1,195,Hayır,Manuel,Önden Çekiş,265.00,Dizel / 4 silindir,2011 / 2014,115 hp,Manuel 6 Vites / Önden Çekiş,"10,9 sn",195 km/saat,1560 cc,Dizel,"4,3 lt"
0,50,Evet,Otomatik,Önden Çekiş,624.00,Benzinli / 4 silindir,2015 / 2019,152 hp,Geartronic / 6 Vites / Önden Çekiş,"8,6 sn",210 km/saat,1498 cc,Benzinli / EURO 6,"5,8 lt"
1,240,Hayır,Yarı Otomatik,Önden Çekiş,378.00,Dizel / 4 silindir,2012 / 2014,115 hp,Powershift / 6 Vites / Önden Çekiş,"10,9 sn",190 km/saat,1560 cc,Dizel,"4,3 lt"
1,199.9,Hayır,Yarı Otomatik,Önden Çekiş,375.00,Dizel / 4 silindir,2014 / 2016,115 hp,Powershift / 6 Vites / Önden Çekiş,"12,3 sn",190 km/saat,1560 cc,Dizel / EURO 5,"4,1 lt"
